kline,1647923406056,ETHUSDT,1647923400000,1647923459999,1m,786775388,786776076,3037.01000000,3035.82000000,3037.01000000,3033.98000000,230.99410000,689,False,701216.80512500,86.39170000,262265.55739000
kline,1647923408059,ETHUSDT,1647923400000,1647923459999,1m,786775388,786776383,3037.01000000,3034.14000000,3037.01000000,3033.95000000,416.96600000,996,False,1265644.95048900,134.95560000,409620.91073200
kline,1647923410065,ETHUSDT,1647923400000,1647923459999,1m,786775388,786776535,3037.01000000,3034.17000000,3037.01000000,3033.95000000,458.19590000,1148,False,1390745.67912600,156.35040000,474537.26341200
kline,1647923412141,ETHUSDT,1647923400000,1647923459999,1m,786775388,786776742,3037.01000000,3033.91000000,3037.01000000,3032.50000000,544.34290000,1355,False,1652034.51629000,217.67790000,660547.66242700
kline,1647923414207,ETHUSDT,1647923400000,1647923459999,1m,786775388,786776839,3037.01000000,3033.94000000,3037.01000000,3032.50000000,566.44370000,1452,False,1719087.21222500,236.58930000,717923.34012600
kline,1647923416223,ETHUSDT,1647923400000,1647923459999,1m,786775388,786777293,3037.01000000,3031.54000000,3037.01000000,3029.43000000,783.18270000,1906,False,2376076.03371100,298.06350000,904258.52717600
kline,1647923418223,ETHUSDT,1647923400000,1647923459999,1m,786775388,786777375,3037.01000000,3032.12000000,3037.01000000,3029.43000000,804.82140000,1988,False,2441668.70821800,312.78870000,948894.61925500
kline,1647923420227,ETHUSDT,1647923400000,1647923459999,1m,786775388,786777534,3037.01000000,3031.09000000,3037.01000000,3029.43000000,820.08070000,2147,False,2487927.29258400,325.64930000,987880.47154700
kline,1647923422248,ETHUSDT,1647923400000,1647923459999,1m,786775388,786777610,3037.01000000,3030.39000000,3037.01000000,3029.43000000,843.09880000,2223,False,2557687.29609200,339.95950000,1031247.66479000
kline,1647923424254,ETHUSDT,1647923400000,1647923459999,1m,786775388,786777720,3037.01000000,3030.63000000,3037.01000000,3029.43000000,902.35320000,2333,False,2737259.11058300,371.28060000,1126156.86637300
kline,1647923426281,ETHUSDT,1647923400000,1647923459999,1m,786775388,786777777,3037.01000000,3031.31000000,3037.01000000,3029.43000000,923.26810000,2390,False,2800639.94377800,386.35010000,1171823.30936700
kline,1647923428282,ETHUSDT,1647923400000,1647923459999,1m,786775388,786777824,3037.01000000,3030.41000000,3037.01000000,3029.43000000,955.95820000,2437,False,2899721.20503900,397.28770000,1204969.73997700
kline,1647923430288,ETHUSDT,1647923400000,1647923459999,1m,786775388,786777869,3037.01000000,3031.12000000,3037.01000000,3029.43000000,985.36200000,2482,False,2988830.51756100,421.09630000,1277121.54698600
kline,1647923432291,ETHUSDT,1647923400000,1647923459999,1m,786775388,786777949,3037.01000000,3031.46000000,3037.01000000,3029.43000000,1021.28000000,2562,False,3097725.41589500,426.26880000,1292802.09979900
kline,1647923434307,ETHUSDT,1647923400000,1647923459999,1m,786775388,786778062,3037.01000000,3033.42000000,3037.01000000,3029.43000000,1048.46780000,2675,False,3180163.54621500,447.73090000,1357876.63412800
kline,1647923436319,ETHUSDT,1647923400000,1647923459999,1m,786775388,786778139,3037.01000000,3033.41000000,3037.01000000,3029.43000000,1073.21140000,2752,False,3255210.20791400,465.33510000,1411268.38969000
kline,1647923438326,ETHUSDT,1647923400000,1647923459999,1m,786775388,786778194,3037.01000000,3033.67000000,3037.01000000,3029.43000000,1103.38880000,2807,False,3346755.38985300,480.87030000,1458395.41920300
kline,1647923440331,ETHUSDT,1647923400000,1647923459999,1m,786775388,786778331,3037.01000000,3033.42000000,3037.01000000,3029.43000000,1149.03650000,2944,False,3485256.79323100,502.94970000,1525391.61193700
kline,1647923442594,ETHUSDT,1647923400000,1647923459999,1m,786775388,786778417,3037.01000000,3034.84000000,3037.01000000,3029.43000000,1254.71840000,3030,False,3805902.27574800,531.96630000,1613437.46516300
kline,1647923444594,ETHUSDT,1647923400000,1647923459999,1m,786775388,786778533,3037.01000000,3035.00000000,3037.01000000,3029.43000000,1517.70960000,3146,False,4604078.13371900,794.88930000,2411406.34772800
kline,1647923446606,ETHUSDT,1647923400000,1647923459999,1m,786775388,786778768,3037.01000000,3036.71000000,3037.01000000,3029.43000000,1699.87490000,3381,False,5156998.95367000,973.30320000,2952937.41037600
kline,1647923448639,ETHUSDT,1647923400000,1647923459999,1m,786775388,786778826,3037.01000000,3036.99000000,3037.01000000,3029.43000000,1747.16270000,3439,False,5300601.89783100,1014.09460000,3076810.96544000
kline,1647923450717,ETHUSDT,1647923400000,1647923459999,1m,786775388,786778872,3037.01000000,3037.32000000,3037.32000000,3029.43000000,1764.50230000,3485,False,5353265.42560700,1027.64820000,3117976.47995500
kline,1647923452742,ETHUSDT,1647923400000,1647923459999,1m,786775388,786778930,3037.01000000,3037.66000000,3037.66000000,3029.43000000,1781.13520000,3543,False,5403787.02384600,1040.43870000,3156827.21972500
kline,1647923454893,ETHUSDT,1647923400000,1647923459999,1m,786775388,786778978,3037.01000000,3037.91000000,3037.91000000,3029.43000000,1819.34610000,3591,False,5519852.03650200,1061.26180000,3220075.87878500
kline,1647923457100,ETHUSDT,1647923400000,1647923459999,1m,786775388,786779040,3037.01000000,3038.85000000,3038.85000000,3029.43000000,1840.03190000,3653,False,5582698.53420700,1081.24020000,3280772.84760700
